0.0,-0.0072547953129260805,0.04274414400601769,0.09274308332496146,0.14274202264390523,0.192740961962849,0.2427399012817928,0.29273884060073657,0.34273777991968035,0.39273671923862413,0.4427356585575679,0.4927345978765117,0.5427335371954555,0.5927324765143992,0.642731415833343,0.6927303551522868,0.7427292944712306,0.7927282337901743,0.842727173109118,0.8927261124280619,0.9427250517470056,0.9927239910659494,1.0427229303848933,1.092721869703837,1.1427208090227807,1.1927197483417245,1.2427186876606682,1.2927176269796121,1.3427165662985558,1.3927155056174996,1.4427144449364433,1.4927133842553872,1.542712323574331,1.5927112628932747,1.6427102022122184,1.6927091415311621,1.742708080850106,1.7927070201690498,1.8427059594879935,1.8927048988069373,1.9427038381258812,1.992702777444825,2.0427017167637684,2.0927006560827124,2.142699595401656,2.1926985347206,2.2426974740395433,2.2926964133584873,2.3426953526774312,2.3926942919963747,2.4426932313153187,2.492692170634262,2.542691109953206,2.59269004927215,2.6426889885910936,2.6926879279100375,2.7426868672289815,2.792685806547925,2.842684745866869,2.8926836851858124,2.9426826245047564,2.9926815638237003,3.042680503142644,3.0926794424615878,3.1426783817805313,3.192677321099475,3.242676260418419,3.2926751997373627,3.3426741390563066,3.39267307837525,3.442672017694194,3.492670957013138,3.5426698963320815,3.5926688356510255,3.642667774969969,3.692666714288913,3.742665653607857,3.7926645929268004,3.8426635322457443,3.8926624715646883,3.9426614108836318,3.9926603502025757,4.042659289521519,4.092658228840463,4.142657168159407,4.192656107478351,4.242655046797294,4.292653986116238,4.342652925435182,4.392651864754126,4.44265080407307,4.492649743392013,4.542648682710957,4.592647622029901,4.642646561348845,4.692645500667789,4.742644439986732,4.792643379305676,4.84264231862462,4.892641257943564,4.942640197262508,4.992639136581451,5.042638075900395,5.0926370152193385,5.1426359545382825,5.192634893857226,5.2426338331761695,5.292632772495113,5.342631711814057,5.392630651133001,5.442629590451945,5.492628529770889,5.542627469089832,5.592626408408776,5.64262534772772,5.692624287046664,5.742623226365608,5.792622165684551,5.842621105003495,5.892620044322439,5.942618983641383,5.992617922960327,6.04261686227927,6.092615801598214,6.142614740917158,6.192613680236102,6.242612619555046,6.292611558873989,6.342610498192933,6.392609437511877,6.442608376830821,6.492607316149765,6.542606255468708,6.592605194787652,6.642604134106596,6.6926030734255395,6.7426020127444835,6.7926009520634265,6.8425998913823705,6.892598830701314,6.942597770020258,6.992596709339202,7.042595648658145,7.092594587977089,7.142593527296033,7.192592466614977,7.242591405933921,7.292590345252864,7.342589284571808,7.392588223890752,7.442587163209696,7.49258610252864,7.542585041847584,7.592583981166527,7.642582920485471,7.692581859804415,7.742580799123359,7.792579738442303,7.842578677761246,7.89257761708019,7.942576556399134,7.992575495718078,8.042574435037022,8.092573374355965,8.14257231367491,8.192571252993853,8.242570192312796,8.29256913163174,8.342568070950684,8.392567010269628,8.442565949588571,8.492564888907514,8.54256382822646,8.592562767545402,8.642561706864347,8.69256064618329,8.742559585502233,8.792558524821178,8.842557464140121,8.892556403459066,8.94255534277801,8.992554282096952,9.042553221415897,9.09255216073484,9.142551100053785,9.192550039372728,9.242548978691671,9.292547918010616,9.342546857329559,9.392545796648504,9.442544735967447,9.49254367528639,9.542542614605335,9.592541553924278,9.642540493243223,9.692539432562166,9.742538371881109,9.792537311200054,9.842536250518997,9.892535189837941,9.942534129156885,9.992533068475828,10.042532007794772,10.092530947113715,10.14252988643266,10.192528825751603,10.242527765070546,10.292526704389491,10.342525643708434,10.39252458302738,10.442523522346322,10.492522461665265,10.54252140098421,10.592520340303153,10.642519279622098,10.692518218941041,10.742517158259986,10.792516097578929,10.842515036897872,10.892513976216817,10.94251291553576,10.992511854854705,11.042510794173648,11.09250973349259,11.142508672811536,11.192507612130479,11.242506551449424,11.292505490768367,11.34250443008731,11.392503369406255,11.442502308725198,11.492501248044142,11.542500187363085,11.592499126682029,11.642498066000973,11.692497005319916,11.742495944638861,11.792494883957804,11.842493823276747,11.892492762595692,11.942491701914635,11.99249064123358,12.042489580552523,12.092488519871466,12.142487459190411,12.192486398509354,12.242485337828299,12.292484277147242,12.342483216466185,12.39248215578513,12.442481095104073,12.492480034423018,12.54247897374196,12.592477913060904,12.642476852379849,12.692475791698792,12.742474731017737,12.79247367033668,12.842472609655623,12.892471548974568,12.94247048829351,12.992469427612455,13.042468366931399,13.092467306250342,13.142466245569286,13.19246518488823,13.242464124207174,13.292463063526117,13.34246200284506,13.392460942164005,13.442459881482948,13.492458820801893,13.542457760120836,13.59245669943978,13.642455638758724,13.692454578077667,13.742453517396612,13.792452456715555,13.842451396034498,13.892450335353443,13.942449274672386,13.99244821399133,14.042447153310274,14.092446092629217,14.142445031948162,14.192443971267105,14.24244291058605,14.292441849904993,14.342440789223936,14.39243972854288,14.442438667861824,14.492437607180769,14.542436546499712,14.592435485818655,14.6424344251376,14.692433364456543,14.742432303775487,14.79243124309443,14.842430182413374,14.892429121732318,14.942428061051261,14.992427000370206,15.04242593968915,15.092424879008094,15.142423818327037,15.19242275764598,15.242421696964925,15.292420636283868,15.342419575602813,15.392418514921756,15.4424174542407,15.492416393559644,15.542415332878587,15.592414272197532,15.642413211516475,15.692412150835418,15.742411090154363,15.792410029473306,15.84240896879225,15.892407908111194,15.942406847430137,15.992405786749082,16.04240472606803,16.09240366538697,16.142402604705914,16.192401544024857,16.2424004833438,16.292399422662747,16.34239836198169,16.392397301300633,16.442396240619576,16.49239517993852,16.542394119257466,16.59239305857641,16.642391997895352,16.692390937214295,16.742389876533238,16.792388815852185,16.842387755171128,16.89238669449007,16.942385633809014,16.992384573127957,17.042383512446904,17.092382451765847,17.14238139108479,17.192380330403733,17.242379269722676,17.292378209041622,17.342377148360566,17.39237608767951,17.44237502699845,17.492373966317395,17.54237290563634,17.592371844955284,17.642370784274227,17.69236972359317,17.742368662912114,17.79236760223106,17.842366541550003,17.892365480868946,17.94236442018789,17.992363359506832,18.04236229882578,18.092361238144722,18.142360177463665,18.192359116782608,18.24235805610155,18.292356995420498,18.34235593473944,18.392354874058384,18.442353813377327,18.49235275269627,18.542351692015217,18.59235063133416,18.642349570653103,18.692348509972046,18.74234744929099,18.792346388609936,18.84234532792888,18.89234426724782,18.942343206566765,18.992342145885708,19.042341085204654,19.092340024523597,19.14233896384254,19.192337903161484,19.242336842480427,19.292335781799373,19.342334721118316,19.39233366043726,19.442332599756202,19.492331539075145,19.542330478394092,19.592329417713035,19.642328357031978,19.69232729635092,19.742326235669864,19.79232517498881,19.842324114307754,19.892323053626697,19.94232199294564,19.992320932264583,20.04231987158353,20.092318810902473,20.142317750221416,20.19231668954036,20.242315628859302,20.29231456817825,20.34231350749719,20.392312446816135,20.442311386135078,20.49231032545402,20.542309264772967,20.59230820409191,20.642307143410854,20.692306082729797,20.74230502204874,20.792303961367686,20.84230290068663,20.892301840005572,20.942300779324516,20.99229971864346,21.042298657962405,21.09229759728135,21.14229653660029,21.192295475919234,21.242294415238177,21.292293354557124,21.342292293876067,21.39229123319501,21.442290172513953,21.4922891118329,21.542288051151843,21.592286990470786,21.64228592978973,21.692284869108672,21.74228380842762,21.79228274774656,21.842281687065505,21.892280626384448,21.94227956570339,21.992278505022337,22.04227744434128,22.092276383660224,22.142275322979167,22.19227426229811,22.242273201617056,22.292272140936,22.342271080254942,22.392270019573886,22.44226895889283,22.492267898211775,22.54226683753072,22.59226577684966,22.642264716168604,22.692263655487547,22.742262594806494,22.792261534125437,22.84226047344438,22.892259412763323,22.942258352082266,22.992257291401213,23.042256230720156,23.0922551700391,23.142254109358042,23.192253048676985,23.24225198799593,23.292250927314875,23.342249866633818,23.39224880595276,23.442247745271704,23.49224668459065,23.542245623909594,23.592244563228537,23.64224350254748,23.692242441866423,23.74224138118537,23.792240320504312,23.842239259823256,23.8922381991422,23.94223713846114,23.99223607778009,24.04223501709903,24.092233956417974,24.142232895736917,24.19223183505586,24.242230774374807,24.29222971369375,24.342228653012693,24.392227592331636,24.44222653165058,24.492225470969526,24.54222441028847,24.592223349607412,24.642222288926355,24.692221228245298,24.742220167564245,24.792219106883188,24.84221804620213,24.892216985521074,24.942215924840017,24.992214864158964,25.042213803477907,25.09221274279685,25.142211682115793,25.192210621434736,25.242209560753682,25.292208500072626,25.34220743939157,25.39220637871051,25.442205318029455,25.4922042573484,25.542203196667344,25.592202135986287,25.64220107530523,25.692200014624174,25.74219895394312,25.792197893262063,25.842196832581006,25.89219577189995,25.942194711218892,25.99219365053784,26.042192589856782,26.092191529175725,26.142190468494668,26.19218940781361,26.242188347132558,26.2921872864515,26.342186225770444,26.392185165089387,26.44218410440833,26.492183043727277,26.54218198304622,26.592180922365163,26.642179861684106,26.69217880100305,26.742177740321996,26.79217667964094,26.84217561895988,26.892174558278825,26.942173497597768,26.992172436916714,27.042171376235657,27.0921703155546,27.142169254873544,27.192168194192487,27.242167133511433,27.292166072830376,27.34216501214932,27.392163951468262,27.442162890787205,27.492161830106152,27.542160769425095,27.59215970874404,27.64215864806298,27.692157587381924,27.74215652670087,27.792155466019814,27.842154405338757,27.8921533446577,27.942152283976643,27.99215122329559,28.042150162614533,28.092149101933476,28.14214804125242,28.192146980571362,28.24214591989031,28.29214485920925,28.342143798528195,28.392142737847138,28.44214167716608,28.492140616485027,28.54213955580397,28.592138495122914,28.642137434441857,28.6921363737608,28.742135313079746,28.79213425239869,28.842133191717632,28.892132131036576,28.94213107035552,28.992130009674465,29.04212894899341,29.09212788831235,29.142126827631294,29.192125766950237,29.242124706269184,29.292123645588127,29.34212258490707,29.392121524226013,29.442120463544956,29.492119402863903,29.542118342182846,29.59211728150179,29.642116220820732,29.692115160139675,29.74211409945862,29.792113038777565,29.842111978096508,29.89211091741545,29.942109856734398,29.99210879605334,30.042107735372284,30.092106674691227,30.14210561401017,30.192104553329116,30.24210349264806,30.292102431967002,30.342101371285946,30.39210031060489,30.442099249923835,30.49209818924278,30.54209712856172,30.592096067880664,30.642095007199607,30.692093946518554,30.742092885837497,30.79209182515644,30.842090764475383,30.892089703794326,30.942088643113273,30.992087582432216,31.04208652175116,31.092085461070102,31.142084400389045,31.19208333970799,31.242082279026935,31.292081218345878,31.34208015766482,31.392079096983764,31.44207803630271,31.492076975621654,31.542075914940597,31.59207485425954,31.642073793578483,31.69207273289743,31.742071672216372,31.792070611535316,31.84206955085426,31.8920684901732,31.94206742949215,31.99206636881109,32.042065308130034,32.09206424744898,32.14206318676792,32.19206212608687,32.24206106540581,32.29206000472475,32.3420589440437,32.39205788336264,32.442056822681586,32.492055762000525,32.54205470131947,32.59205364063842,32.64205257995736,32.692051519276305,32.742050458595244,32.79204939791419,32.84204833723314,32.89204727655208,32.942046215871024,32.99204515518996,33.04204409450891,33.092043033827856,33.142041973146796,33.19204091246574,33.24203985178468,33.29203879110363,33.342037730422575,33.392036669741515,33.44203560906046,33.4920345483794,33.54203348769835,33.592032427017294,33.642031366336234,33.69203030565518,33.74202924497412,33.792028184293066,33.84202712361201,33.89202606293095,33.9420250022499,33.99202394156884,34.042022880887785,34.09202182020673,34.14202075952567,34.19201969884462,34.24201863816356,34.292017577482504,34.34201651680145,34.39201545612039,34.44201439543934,34.492013334758276,34.54201227407722,34.59201121339617,34.64201015271511,34.692009092034056,34.742008031352995,34.79200697067194,34.84200590999089,34.89200484930983,34.942003788628774,34.992002727947714,35.04200166726666,35.09200060658561,35.14199954590455,35.19199848522349,35.24199742454243,35.29199636386138,35.341995303180326,35.391994242499266,35.44199318181821,35.49199212113715,35.5419910604561,35.591989999775045,35.641988939093984,35.69198787841293,35.74198681773187,35.79198575705082,35.841984696369764,35.8919836356887,35.94198257500765,35.99198151432659,36.041980453645536,36.09197939296448,36.14197833228342,36.19197727160237,36.24197621092131,36.291975150240255,36.3419740895592,36.39197302887814,36.44197196819709,36.49197090751603,36.541969846834974,36.59196878615392,36.64196772547286,36.691966664791806,36.741965604110746,36.79196454342969,36.84196348274864,36.89196242206758,36.941961361386525,36.991960300705465,37.04195924002441,37.09195817934336,37.1419571186623,37.191956057981244,37.24195499730018,37.29195393661913,37.34195287593808,37.391951815257016,37.44195075457596,37.4919496938949,37.54194863321385,37.591947572532796,37.641946511851735,37.69194545117068,37.74194439048962,37.79194332980857,37.841942269127514,37.891941208446454,37.9419401477654,37.99193908708434,38.04193802640329,38.09193696572223,38.14193590504117,38.19193484436012,38.24193378367906,38.291932722998006,38.34193166231695,38.39193060163589,38.44192954095484,38.49192848027378,38.541927419592724,38.59192635891167,38.64192529823061,38.69192423754956,38.7419231768685,38.79192211618744,38.84192105550639,38.89191999482533,38.941918934144276,38.991917873463215,39.04191681278216,39.09191575210111,39.14191469142005,39.191913630738995,39.241912570057934,39.29191150937688,39.34191044869583,39.39190938801477,39.441908327333714,39.49190726665265,39.5419062059716,39.591905145290546,39.641904084609486,39.69190302392843,39.74190196324737,39.79190090256632,39.841899841885265,39.891898781204205,39.94189772052315,39.99189665984209,40.04189559916104,40.091894538479984,40.141893477798924,40.19189241711787,40.24189135643681,40.291890295755756,40.3418892350747,40.39188817439364,40.44188711371259,40.49188605303153,40.541884992350475,40.59188393166942,40.64188287098836,40.69188181030731,40.74188074962625,40.791879688945194,40.84187862826414,40.89187756758308,40.94187650690203,40.991875446220966,41.04187438553991,41.09187332485886,41.1418722641778,41.191871203496746,41.241870142815685,41.29186908213463,41.34186802145358,41.39186696077252,41.441865900091464,41.491864839410404,41.54186377872935,41.5918627180483,41.64186165736724,41.69186059668618,41.74185953600512,41.79185847532407,41.841857414643016,41.891856353961956,41.9418552932809,41.99185423259984,42.04185317191879,42.091852111237735,42.141851050556674,42.19184998987562,42.24184892919456,42.29184786851351,42.341846807832454,42.39184574715139,42.44184468647034,42.49184362578928,42.541842565108226,42.59184150442717,42.64184044374611,42.69183938306506,42.741838322384005,42.791837261702945,42.84183620102189,42.89183514034083,42.94183407965978,42.991833018978724,43.041831958297664,43.09183089761661,43.14182983693555,43.191828776254496,43.24182771557344,43.29182665489238,43.34182559421133,43.39182453353027,43.441823472849215,43.49182241216816,43.5418213514871,43.59182029080605,43.64181923012499,43.691818169443934,43.74181710876288,43.79181604808182,43.84181498740077,43.891813926719706,43.94181286603865,43.9918118053576,44.04181074467654,44.091809683995486,44.141808623314425,44.19180756263337,44.24180650195232,44.29180544127126,44.341804380590204,44.391803319909144,44.44180225922809,44.49180119854704,44.54180013786598,44.59179907718492,44.64179801650386,44.69179695582281,44.741795895141756,44.791794834460696,44.84179377377964,44.89179271309858,44.94179165241753,44.991790591736475,45.041789531055414,45.09178847037436,45.1417874096933,45.19178634901225,45.241785288331194,45.29178422765013,45.34178316696908,45.39178210628802,45.441781045606966,45.49177998492591,45.54177892424485,45.5917778635638,45.64177680288274,45.691775742201685,45.74177468152063,45.79177362083957,45.84177256015852,45.89177149947746,45.941770438796404,45.99176937811535,46.04176831743429,46.091767256753236,46.141766196072176,46.19176513539112,46.24176407471007,46.29176301402901,46.341761953347955,46.391760892666895,46.44175983198584,46.49175877130479,46.54175771062373,46.591756649942674,46.641755589261614,46.69175452858056,46.74175346789951,46.791752407218446,46.84175134653739,46.89175028585633,46.94174922517528,46.991748164494226,47.041747103813165,47.09174604313211,47.14174498245105,47.19174392177,47.241742861088944,47.291741800407884,47.34174073972683,47.39173967904577,47.44173861836472,47.49173755768366,47.5417364970026,47.59173543632155,47.64173437564049,47.691733314959436,47.74173225427838,47.79173119359732,47.84173013291627,47.89172907223521,47.941728011554154,47.9917269508731,48.04172589019204,48.09172482951099,48.14172376882993,48.19172270814887,48.24172164746782,48.29172058678676,48.341719526105706,48.391718465424646,48.44171740474359,48.49171634406254,48.54171528338148,48.591714222700425,48.641713162019364,48.69171210133831,48.74171104065726,48.7917099799762,48.841708919295144,48.89170785861408,48.94170679793303,48.991705737251976,49.041704676570916,49.09170361588986,49.1417025552088,49.19170149452775,49.241700433846695,49.291699373165635,49.34169831248458,49.39169725180352,49.44169619112247,49.491695130441414,49.541694069760354,49.5916930090793,49.64169194839824,49.691690887717186,49.74168982703613,49.79168876635507,49.84168770567402,49.89168664499296,49.941685584311905,49.99168452363085,50.04168346294979,50.09168240226874,50.14168134158768,50.191680280906624,50.24167922022557,50.29167815954451,50.34167709886346,50.391676038182396,50.44167497750134,50.49167391682029,50.54167285613923,50.591671795458176,50.641670734777115,50.69166967409606,50.74166861341501,50.79166755273395,50.841666492052894,50.891665431371834,50.94166437069078,50.99166331000973,51.04166224932867,51.09166118864761,51.14166012796655,51.1916590672855,51.241658006604446,51.291656945923386,51.34165588524233,51.39165482456127,51.44165376388022,51.491652703199165,51.541651642518104,51.59165058183705,51.64164952115599,51.69164846047494,51.741647399793884,51.79164633911282,51.84164527843177,51.89164421775071,51.941643157069656,51.9916420963886,52.04164103570754,52.09163997502649,52.14163891434543,52.191637853664375,52.24163679298332,52.29163573230226,52.34163467162121,52.39163361094015,52.441632550259094,52.49163148957804,52.54163042889698,52.591629368215926,52.641628307534866,52.69162724685381,52.74162618617276,52.7916251254917,52.841624064810645,52.891623004129585,52.94162194344853,52.99162088276748,53.04161982208642,53.091618761405364,53.141617700724304,53.19161664004325,53.2416155793622,53.291614518681136,53.34161345800008,53.39161239731902,53.44161133663797,53.491610275956916,53.541609215275855,53.5916081545948,53.64160709391374,53.69160603323269,53.741604972551634,53.791603911870574,53.84160285118952,53.89160179050846,53.94160072982741,53.99159966914635,54.04159860846529,54.09159754778424,54.14159648710318,54.191595426422126,54.24159436574107,54.29159330506001,54.34159224437896,54.3915911836979,54.441590123016844,54.49158906233579,54.54158800165473,54.59158694097368,54.64158588029262,54.69158481961156,54.74158375893051,54.79158269824945,54.841581637568396,54.891580576887335,54.94157951620628,54.99157845552523,55.04157739484417,55.091576334163115,55.141575273482054,55.191574212801,55.24157315211995,55.29157209143889,55.341571030757834,55.39156997007677,55.44156890939572,55.491567848714666,55.541566788033606,55.59156572735255,55.64156466667149,55.69156360599044,55.741562545309385,55.791561484628325,55.84156042394727,55.89155936326621,55.94155830258516,55.991557241904104,56.041556181223044,56.09155512054199,56.14155405986093,56.191552999179876,56.24155193849882,56.29155087781776,56.34154981713671,56.39154875645565,56.441547695774595,56.49154663509354,56.54154557441248,56.59154451373143,56.64154345305037,56.691542392369314,56.74154133168826,56.7915402710072,56.84153921032615,56.891538149645086,56.94153708896403,56.99153602828298,57.04153496760192,57.091533906920866,57.141532846239805,57.19153178555875,57.2415307248777,57.29152966419664,57.341528603515584,57.391527542834524,57.44152648215347,57.49152542147242,57.54152436079136,57.5915233001103,57.64152223942924,57.69152117874819,57.741520118067136,57.791519057386076,57.84151799670502,57.89151693602396,57.94151587534291,57.991514814661855,58.041513753980794,58.09151269329974,58.14151163261868,58.19151057193763,58.241509511256574,58.29150845057551,58.34150738989446,58.3915063292134,58.441505268532346,58.49150420785129,58.54150314717023,58.59150208648918,58.64150102580812,58.691499965127065,58.74149890444601,58.79149784376495,58.8414967830839,58.89149572240284,58.941494661721784,58.99149360104073,59.04149254035967,59.091491479678616,59.141490418997556,59.1914893583165,59.24148829763545,59.29148723695439,59.341486176273335,59.391485115592275,59.44148405491122,59.49148299423017,59.54148193354911,59.591480872868054,59.641479812186994,59.69147875150594,59.74147769082489,59.791476630143826,59.84147556946277,59.89147450878172,59.94147344810066,59.991472387419606,60.041471326738545,60.09147026605749,60.14146920537644,60.19146814469538,60.241467084014324,60.291466023333264,60.34146496265221,60.39146390197116,60.4414628412901,60.49146178060904,60.54146071992798,60.59145965924693,60.641458598565876,60.691457537884816,60.74145647720376,60.7914554165227,60.84145435584165,60.891453295160595,60.941452234479534,60.99145117379848,61.04145011311742,61.09144905243637,61.141447991755314,61.19144693107425,61.2414458703932,61.29144480971214,61.341443749031086,61.39144268835003,61.44144162766897,61.49144056698792,61.54143950630686,61.591438445625805,61.64143738494475,61.69143632426369,61.74143526358264,61.79143420290158,61.841433142220524,61.89143208153947,61.94143102085841,61.991429960177356,62.041428899496296,62.09142783881524,62.14142677813419,62.19142571745313,62.241424656772075,62.291423596091015,62.34142253540996,62.39142147472891,62.44142041404785,62.491419353366794,62.541418292685734,62.59141723200468,62.64141617132363,62.691415110642566,62.74141404996151,62.79141298928045,62.8414119285994,62.891410867918346,62.941409807237285,62.99140874655623,63.04140768587517,63.09140662519412,63.141405564513065,63.191404503832004,63.24140344315095,63.29140238246989,63.34140132178884,63.39140026110778,63.44139920042672,63.49139813974567,63.54139707906461,63.591396018383556,63.6413949577025,63.69139389702144,63.74139283634039,63.79139177565933,63.841390714978274,63.89138965429722,63.94138859361616,63.99138753293511,64.04138647225405,64.09138541157299,64.14138435089193,64.19138329021088,64.24138222952982,64.29138116884876,64.3413801081677,64.39137904748665,64.44137798680559,64.49137692612453,64.54137586544348,64.59137480476242,64.64137374408136,64.69137268340032,64.74137162271926,64.7913705620382,64.84136950135714,64.89136844067609,64.94136737999503,64.99136631931397,65.04136525863292,65.09136419795186,65.1413631372708,65.19136207658975,65.2413610159087,65.29135995522763,65.34135889454657,65.39135783386553,65.44135677318447,65.4913557125034,65.54135465182236,65.5913535911413,65.64135253046024,65.69135146977919,65.74135040909813,65.79134934841707,65.84134828773601,65.89134722705496,65.9413461663739,65.99134510569284,66.0413440450118,66.09134298433074,66.14134192364968,66.19134086296863,66.24133980228757,66.29133874160651,66.34133768092545,66.3913366202444,66.44133555956334,66.49133449888228,66.54133343820124,66.59133237752017,66.64133131683911,66.69133025615807,66.74132919547701,66.79132813479595,66.84132707411489,66.89132601343384,66.94132495275278,66.99132389207172,67.04132283139067,67.09132177070961,67.14132071002855,67.1913196493475,67.24131858866645,67.29131752798538,67.34131646730432,67.39131540662328,67.44131434594222,67.49131328526116,67.54131222458011,67.59131116389905,67.64131010321799,67.69130904253694,67.74130798185588,67.79130692117482,67.84130586049376,67.89130479981272,67.94130373913165,67.9913026784506,68.04130161776955,68.09130055708849,68.14129949640743,68.19129843572638,68.24129737504532,68.29129631436426,68.34129525368321,68.39129419300215,68.44129313232109,68.49129207164003,68.54129101095899,68.59128995027793,68.64128888959686,68.69128782891582,68.74128676823476,68.7912857075537,68.84128464687265,68.89128358619159,68.94128252551053,68.99128146482947,69.04128040414842,69.09127934346736,69.1412782827863,69.19127722210526,69.2412761614242,69.29127510074314,69.34127404006209,69.39127297938103,69.44127191869997,69.49127085801891,69.54126979733786,69.5912687366568,69.64126767597574,69.6912666152947,69.74126555461363,69.79126449393257,69.84126343325153,69.89126237257047,69.9412613118894
